sigma,omega,run,beta,val_mse,L_used
0.1,5,3,6.121332524416325e-05,0.020317996874527972,3683.7146128240443
0.1,5,3,0.00010293312860748744,0.02027763220117121,5830.616488431389
0.1,5,3,0.0001730869695881423,0.019730373939090114,2313.1659403168346
0.1,5,3,0.0002910540022100057,0.019096391225918902,2170.0278928188923
0.1,5,3,0.0004894211990887242,0.017977633100275253,951.8540950874508
0.1,5,3,0.0008229851103185073,0.016530440626072628,638.1565276462936
0.1,5,3,0.0013838887507673758,0.01548903488996634,482.46847437026037
0.1,5,3,0.0023270749986707504,0.013559560689634674,1586.0938352948185
0.1,5,3,0.00391308770046412,0.011980293699413096,525.8863708683433
0.1,5,3,0.006580043771803699,0.0108217091799998,771.2816350098622
0.1,5,3,0.01106465772124589,0.010172515074574623,142.36516192729155
0.1,5,3,0.018605750164298242,0.009879041272121594,296.0377679846548
0.1,5,3,0.0312864571049112,0.009699798255956994,189.14106625326997
0.1,5,3,0.05260967117873625,0.009623654690489829,71.53473893756988
0.1,5,3,0.08846567357415101,0.010300661487077112,77.33526025261196
0.1,5,3,0.1487592533003971,0.01357326814881181,115.29032113443819
0.1,5,3,0.25014578591257974,0.040519814135060644,75.97394543757538
0.1,5,3,0.42063208050302275,0.2037392748752223,73.61559525968441
0.1,5,3,0.7073129235530471,0.626979625498969,18.293437851883688
0.1,5,3,1.1893804467478402,0.5723134012137051,10.468828340449544
0.1,5,3,2.0,0.5349486593002243,0.0
0.1,5,4,4.577956169704579e-07,0.02091715094641877,44772.18376875272
0.1,5,4,7.756209033396073e-07,0.02091715094641877,44772.18376875272
0.1,5,4,1.3140968663668304e-06,0.02091715094641877,44772.18376875272
0.1,5,4,2.226410565728416e-06,0.02097113623739989,44772.18376875272
0.1,5,4,3.7720994045833247e-06,0.02093718326830212,44772.18376875272
0.1,5,4,6.3908850133410365e-06,0.02093718326830212,44772.18376875272
0.1,5,4,1.082776641679164e-05,0.02080138811204403,21506.95141118069
0.1,5,4,1.834495931813201e-05,0.020761172814140378,16086.801647734696
0.1,5,4,3.108097454540744e-05,0.020509123674502326,9189.84545307475
0.1,5,4,5.265898724220402e-05,0.020538293236174877,3844.1464073086936
0.1,5,4,8.92175672716909e-05,0.020448021839791154,3844.1464073086936
0.1,5,4,0.00015115699573309057,0.020217039853684345,3002.3003307399863
0.1,5,4,0.0002560979643109308,0.019474788927406624,1719.49216300853
0.1,5,4,0.0004338943560377002,0.01875564230272124,1602.9401320571503
0.1,5,4,0.0007351261565390553,0.01726505334720233,2113.852487389763
0.1,5,4,0.0012454885815129798,0.014884393226953532,848.3427741240982
0.1,5,4,0.002110170877312271,0.01288579260059343,782.0225144485985
0.1,5,4,0.0035751601400052136,0.012019906646631448,484.40328549741196
0.1,5,4,0.006057220372106672,0.010999581672197152,294.7006078211304
0.1,5,4,0.010262454603281217,0.010229476950647744,181.90367663984395
0.1,5,4,0.017387178939269624,0.010427451692968867,118.73098905948387
0.1,5,4,0.029458253717343823,0.010448463090933797,133.06086392390603
0.1,5,4,0.049909690071427655,0.010512857971333216,106.7868127031966
0.1,5,4,0.08455956646063437,0.010864095399226033,102.74634087675025
0.1,5,4,0.14326517094731192,0.01359020107167372,64.7294858922438
0.1,5,4,0.2427272284575582,0.03627416406215008,282.14420521690687
0.1,5,4,0.4112409669783262,0.18691243448631384,121.9962912466168
0.1,5,4,0.6967456185116038,0.622195568372464,20.400504553435827
0.1,5,4,1.1804622980100679,0.5835006429485535,28.04288137291632
0.1,5,4,2.0,0.5432099265977323,0.0
0.1,5,5,2.0327298644318145e-07,0.021289643438681356,413859.3282248568
0.1,5,5,3.5417335543273817e-07,0.021289643438681356,413859.3282248568
0.1,5,5,6.170951088650774e-07,0.021289643438681356,413859.3282248568
0.1,5,5,1.0751976893347138e-06,0.021169821051607352,109030.898336808
0.1,5,5,1.873374224723386e-06,0.02111254630507976,38583.46170072515
0.1,5,5,3.2640797321927787e-06,0.02111254630507976,38583.46170072515
0.1,5,5,5.687180039900911e-06,0.02111254630507976,38583.46170072515
0.1,5,5,9.90907681796083e-06,0.021014524959778527,18710.157158861562
0.1,5,5,1.726511253298739e-05,0.02100558284438425,12156.04370852705
0.1,5,5,3.008192551665578e-05,0.020975861815495888,12156.04370852705
0.1,5,5,5.241334170632512e-05,0.021002652680915945,5864.008350139206
0.1,5,5,9.132255803581979e-05,0.02022910332393579,3174.250487313809
0.1,5,5,0.00015911615887676255,0.020418037927621747,5658.797164934949
0.1,5,5,0.0002772365619211475,0.01990727348828186,1256.3691204609352
0.1,5,5,0.0004830440340467703,0.019614198599532503,2572.099785091113
0.1,5,5,0.0008416333589309993,0.018289494984021045,2122.29302354945
0.1,5,5,0.0014664226466709492,0.01574939954048312,3348.388505598249
0.1,5,5,0.0025550263138342764,0.014003082317724949,761.8617205698142
0.1,5,5,0.004451758488049608,0.012981526292849033,389.8447732786762
0.1,5,5,0.007756536020241997,0.012127085399926603,225.27873379447436
0.1,5,5,0.013514626005614802,0.011723317409687012,164.10446321603658
0.1,5,5,0.02354725299992116,0.011677593621570464,344.1599833116791
0.1,5,5,0.041027633588375516,0.011706196531927327,941.3415374346271
0.1,5,5,0.07148463210836685,0.011898182831706444,54.98227188435725
0.1,5,5,0.12455148349371044,0.01387836711538856,64.49947092722678
0.1,5,5,0.21701268626474907,0.02890278300726039,72.06075936923936
0.1,5,5,0.3781127665349773,0.14850645096156032,96.4609219742601
0.1,5,5,0.658806020410787,0.5716324609482744,22.21765676221205
0.1,5,5,1.147872833035775,0.6088100274463434,20.155512023534175
0.1,5,5,2.0,0.5405893779924723,0.0
0.1,5,6,2.3307765917301984e-07,0.019292972007566474,600970.2076374578
0.1,5,6,4.0419214258349136e-07,0.019292972007566186,143732.92100181966
0.1,5,6,7.009307056965012e-07,0.019292972007566186,143732.92100181966
0.1,5,6,1.2155205468565212e-06,0.019279318734240915,50781.80937016737
0.1,5,6,2.1078976678047303e-06,0.019312448480819984,47486.658909769234
0.1,5,6,3.655415442731382e-06,0.019312448480819984,47486.658909769234
0.1,5,6,6.3390468441833605e-06,0.01929906280917992,14486.883758647438
0.1,5,6,1.0992872225413961e-05,0.019279078646449465,13263.308502721078
0.1,5,6,1.9063313891608507e-05,0.019199844778114934,11159.874151541433
0.1,5,6,3.3058688309852414e-05,0.019064599844012643,7226.777713329664
0.1,5,6,5.7328798076867786e-05,0.018904855615219877,5274.0407355185425
0.1,5,6,9.941686306890699e-05,0.01884608349255076,2619.7639178783606
0.1,5,6,0.00017240397486110746,0.018629327499669782,1735.9664189995979
0.1,5,6,0.00029897473758861136,0.01850965228172656,1983.617986492765
0.1,5,6,0.000518467708115142,0.017224342555035622,1056.146920351629
0.1,5,6,0.0008991019325788269,0.01631001894347962,815.6276998241673
0.1,5,6,0.0015591796220169895,0.014891155040426856,3372.5277263220823
0.1,5,6,0.002703854819597895,0.013176468127242602,1123.5453625743517
0.1,5,6,0.004688895866920907,0.012059112283968427,303.28027472698886
0.1,5,6,0.008131259227186445,0.011187447936510471,300.0776328893079
0.1,5,6,0.01410084132730434,0.010920914152445534,243.02791084529952
0.1,5,6,0.024453005442628576,0.010491635945913149,104.47911186608953
0.1,5,6,0.04240523393589111,0.010182960349304281,140.05680707343052
0.1,5,6,0.07353713102369293,0.010308575505134381,115.55455758702573
0.1,5,6,0.12752457980472978,0.011693286174907164,192.70551076130604
0.1,5,6,0.2211470345386914,0.024870958598843806,253.52637468951295
0.1,5,6,0.38350262326011036,0.14056755967604653,35.4493584769903
0.1,5,6,0.6650519296095471,0.5832006630639678,18.324348548870248
0.1,5,6,1.1533012872701973,0.5889643956689816,16.25083829072767
0.1,5,6,2.0,0.5307808880931097,0.0
0.1,5,7,2.3269608906417706e-08,0.017085266366775223,2206811.37367093
0.1,5,7,4.3690156294172266e-08,0.01708526636677575,179244.42521265315
0.1,5,7,8.203102014674356e-08,0.01708526636677575,179244.42521265315
0.1,5,7,1.5401840682389705e-07,0.01708526636677575,179244.42521265315
0.1,5,7,2.8917925923798366e-07,0.01708526636677575,179244.42521265315
0.1,5,7,5.429522723803036e-07,0.01708526636677575,179244.42521265315
0.1,5,7,1.019427087750883e-06,0.01708526636677575,179244.42521265315
0.1,5,7,1.9140385630660576e-06,0.017085266366775737,70748.84487562472
0.1,5,7,3.5937279526157173e-06,0.017094807212617448,25781.617473785413
0.1,5,7,6.7474505721156615e-06,0.01710686615855209,25781.617473785413
0.1,5,7,1.2668763418779718e-05,0.017113937011628708,14000.709041947064
0.1,5,7,2.3786401226009562e-05,0.01709823456742449,8039.77893010017
0.1,5,7,4.466046642295003e-05,0.01702062877251346,6460.080942802144
0.1,5,7,8.385283852584103e-05,0.016878114970855722,3177.239490467208
0.1,5,7,0.0001574389855728769,0.01664638668670062,1909.9261755543612
0.1,5,7,0.0002956016112749462,0.016144881936055015,1190.6915205807798
0.1,5,7,0.0005550106428238953,0.015688775322965795,1596.041636379952
0.1,5,7,0.0010420674377220533,0.014760602343061006,3068.5699864449116
0.1,5,7,0.0019565472460771572,0.01279459076277215,896.2877166299099
0.1,5,7,0.0036735406822616446,0.011667354475026107,743.9989819772007
0.1,5,7,0.006897303998811357,0.010058820876534251,163.62671570006628
0.1,5,7,0.012950122665507153,0.009586470390547587,117.49529518831373
0.1,5,7,0.02431467093237931,0.009471836920022392,239.78056118021505
0.1,5,7,0.04565232606827502,0.009524053138388191,67.50194213218158
0.1,5,7,0.08571511747949287,0.010546484458759591,46.425203349204
0.1,5,7,0.16093553159888063,0.016253632628426783,66.35013423674144
0.1,5,7,0.3021665966591108,0.07439630837539667,88.13086540439856
0.1,5,7,0.5673368163602295,0.4275930711524634,99.73108056987691
0.1,5,7,1.0652106048666907,0.6262172873799543,60.80116211976368
0.1,5,7,2.0,0.5214119463757939,0.0
0.1,5,8,1.9874637913197533e-07,0.0226811333659741,383539.9722868771
0.1,5,8,3.465554236641718e-07,0.02268113336597418,345645.40447631985
0.1,5,8,6.042910678201693e-07,0.02268113336597418,345645.40447631985
0.1,5,8,1.0537064772678463e-06,0.022681133365974205,138066.43022463002
0.1,5,8,1.8373552073859665e-06,0.022681133365974205,138066.43022463002
0.1,5,8,3.2038088698682253e-06,0.022573532901267974,52231.92847064663
0.1,5,8,5.5865034879399315e-06,0.02268097656648439,37090.02290317007
0.1,5,8,9.741224426427404e-06,0.022687761806732706,23108.83564452991
0.1,5,8,1.6985839806754968e-05,0.0226608990804119,9907.978014053848
0.1,5,8,2.9618325306006423e-05,0.022746067863673645,8867.531098906396
0.1,5,8,5.164567686453469e-05,0.022723943820257952,6420.392278717435
0.1,5,8,9.005492077079169e-05,0.022570058893845123,3403.170686192281
0.1,5,8,0.00015702938265879586,0.022297983564976046,16619.252065587105
0.1,5,8,0.00027381321095115783,0.021294506555291484,2660.891102120028
0.1,5,8,0.0004774499728773127,0.020625528930221567,2700.6479663819223
0.1,5,8,0.000832532790542416,0.0196485301282038,2089.8539919719915
0.1,5,8,0.0014516931337358076,0.017139768161605794,611.8047616214234
0.1,5,8,0.0025313272683982293,0.015590687587692836,479.0425344031807
0.1,5,8,0.004413892709712684,0.013260093861595972,281.3040492054242
0.1,5,8,0.007696534974390277,0.011615502468725504,319.37718685642125
0.1,5,8,0.01342050079324848,0.011433105169070968,344.2442527775154
0.1,5,8,0.023401419228378344,0.011050060016287604,66.00369862801058
0.1,5,8,0.04080521512116842,0.010994009087184353,227.85016411183025
0.1,5,8,0.07115233331941026,0.010798166811469678,63.022306262913034
0.1,5,8,0.12406881134588378,0.011156204116548267,63.811721261700825
0.1,5,8,0.2163396368138685,0.021266132447921405,50.5042785327251
0.1,5,8,0.37723290768280016,0.1255476000742748,75.25523319822145
0.1,5,8,0.6577836069922511,0.5466269572811215,24.521159836105863
0.1,5,8,1.1469817845042265,0.5757335770733168,11.917811350888213
0.1,5,8,2.0,0.5082100482614011,0.0
0.1,5,9,1.1702938582658368e-06,0.020734156251710743,53122.73096123908
0.1,5,9,1.9196268897232533e-06,0.020734156251710743,53122.73096123908
0.1,5,9,3.148753938783397e-06,0.020734068268131525,41746.65678753053
0.1,5,9,5.164884603399841e-06,0.020734068268131525,41746.65678753053
0.1,5,9,8.471933178984355e-06,0.020741882555620997,17810.343531936174
0.1,5,9,1.3896467646524022e-05,0.020745784292396537,15359.22268737352
0.1,5,9,2.2794303138500422e-05,0.02073983816052067,8058.463894308049
0.1,5,9,3.7389376119608044e-05,0.020694465228207726,7795.939843196757
0.1,5,9,6.132959793152421e-05,0.020652083910969975,4761.5454626028595
0.1,5,9,0.00010059861845273983,0.020307097437453438,3016.325303042718
0.1,5,9,0.00016501138725708223,0.019749292188993274,2040.7877592886994
0.1,5,9,0.0002706673147534192,0.019389711489194973,1708.52947648564
0.1,5,9,0.0004439741795618536,0.018754609702342634,1342.259276270088
0.1,5,9,0.0007282485227194613,0.017366976727540017,883.250561192574
0.1,5,9,0.0011945422397457036,0.01585480719575073,627.5463026848435
0.1,5,9,0.0019594013829347234,0.014701401218963715,3568.9518292201815
0.1,5,9,0.0032139958317956296,0.012427591294512852,923.4971019713317
0.1,5,9,0.005271900538994267,0.011327071324219461,665.6822800452618
0.1,5,9,0.008647470857957022,0.010507640597971579,201.81526440969836
0.1,5,9,0.01418440118247786,0.010148344628399314,301.9059564279149
0.1,5,9,0.023266599010316004,0.00998566420182315,70.61730259498576
0.1,5,9,0.03816408056587922,0.009880937014044853,174.0520339982722
0.1,5,9,0.06260034157949491,0.009980827930518119,345.8536009557143
0.1,5,9,0.10268301260670393,0.010677963504693723,60.06130866733928
0.1,5,9,0.16843040807691398,0.01599936945680084,75.60264412862999
0.1,5,9,0.2762755167070701,0.05500341114099935,115.82073143493406
0.1,5,9,0.4531732838698771,0.251991906793079,58.033490164366434
0.1,5,9,0.743337765362517,0.654925669971842,21.435048599157202
0.1,5,9,1.2192930454673454,0.5558045026195583,19.358513864877175
0.1,5,9,2.0,0.534548830852392,0.0
0.1,10,0,5.351262519770475e-07,0.017384562435206155,243473.69235349257
0.1,10,0,9.017719674402869e-07,0.017384562435206155,243473.69235349257
0.1,10,0,1.519627710763111e-06,0.017384562435206256,35758.93360264817
0.1,10,0,2.560811893359339e-06,0.017384562435206256,35758.93360264817
0.1,10,0,4.3153711311815545e-06,0.017384562435206256,35758.93360264817
0.1,10,0,7.272079627608162e-06,0.01737387593474963,23756.385622075897
0.1,10,0,1.2254598852032987e-05,0.017354756277942033,17196.862164307448
0.1,10,0,2.0650928030836464e-05,0.017142964897956206,8813.399026203317
0.1,10,0,3.4800064341889014e-05,0.017132464757883756,8611.069361741851
0.1,10,0,5.864358620548443e-05,0.017199895827041626,8139.090191290221
0.1,10,0,9.882367369362774e-05,0.016761954233129015,2725.591871642209
0.1,10,0,0.00016653344575627698,0.01671681946928851,2903.9869706496083
0.1,10,0,0.00028063506970442826,0.016490904312645122,1785.6127928852393
0.1,10,0,0.0004729142665027745,0.016648993340638768,1408.5029991723784
0.1,10,0,0.0007969349792861188,0.016011514939929847,3436.797576438535
0.1,10,0,0.0013429608836003281,0.013695139958773113,1897.3925529542114
0.1,10,0,0.0022631004809152153,0.011702320565292296,505.1969829235487
0.1,10,0,0.0038136805392188205,0.0105094041760649,500.5358979620181
0.1,10,0,0.006426652010313991,0.01039213318135881,304.7969880900379
0.1,10,0,0.010829920240286577,0.010092817320178306,273.24777602824673
0.1,10,0,0.01825012031501586,0.009942007537872428,586.9270633475421
0.1,10,0,0.03075432543570981,0.010499023218169026,182.85705538222746
0.1,10,0,0.051825879319126404,0.012613698836486715,188.21330177530348
0.1,10,0,0.08733476443225596,0.023265574352673984,194.3101699158308
0.1,10,0,0.14717282521095093,0.08043899893275729,150.03579418762962
0.1,10,0,0.24800937657963584,0.29203772402259254,104.74950007511254
0.1,10,0,0.4179348380603272,0.6302050154225642,58.52953498277067
0.1,10,0,0.7042859881889406,0.4046325254039996,18.223604361987043
0.1,10,0,1.1868327499601108,0.4999182738086359,8.054353786949804
0.1,10,0,2.0,0.47718430889118435,0.0
0.1,10,1,5.694533793398901e-07,0.02260876771227505,326161.6556983052
0.1,10,1,9.575634211416965e-07,0.0226087677122752,107051.83948244818
0.1,10,1,1.6101892424828382e-06,0.02250053221468102,55776.24747221136
0.1,10,1,2.7076111507227234e-06,0.02250053221468102,55776.24747221136
0.1,10,1,4.552979208961616e-06,0.022470396965149506,55776.24747221136
0.1,10,1,7.656054921957167e-06,0.02236585908068813,36654.42877470237
0.1,10,1,1.2874026934419617e-05,0.02235646974155301,20145.400024664097
0.1,10,1,2.164829944372874e-05,0.02237201213314867,13374.853979105988
0.1,10,1,3.6402663377406834e-05,0.022125658005455167,11142.13900296001
0.1,10,1,6.121284050108972e-05,0.022027260803427033,3532.212493658321
0.1,10,1,0.00010293235424464623,0.021729256352877355,3460.8125308224166
0.1,10,1,0.00017308573599287072,0.02135688086522387,6750.239855965491
0.1,10,1,0.0002910520431019101,0.020157919332743388,1372.5286444751305
0.1,10,1,0.0004894180985386636,0.01920290401252803,2121.149927944208
0.1,10,1,0.0008229802224522815,0.018327473808743965,673.2468203448622
0.1,10,1,0.0013838810795308207,0.016278738619472,1295.1076692265592
0.1,10,1,0.0023270630205143644,0.014363422418322905,303.1642602036849
0.1,10,1,0.0039130691079911056,0.012344725108393342,697.0430025766568
0.1,10,1,0.006580015113011328,0.011363955097624416,400.64994991080005
0.1,10,1,0.011064613911121322,0.010765584067801237,387.4504445096057
0.1,10,1,0.01860568386235083,0.010958977992817824,147.98921903487442
0.1,10,1,0.03128635800276735,0.011372295453666574,140.19171919512095
0.1,10,1,0.05260952536434478,0.013068355123288857,105.89647636893801
0.1,10,1,0.08846546340794355,0.02668877085470043,175.20970378470835
0.1,10,1,0.14875895879658005,0.08745432764132985,75.57285952487828
0.1,10,1,0.2501453897347195,0.31802904283578387,139.91157309473965
0.1,10,1,0.4206315808589354,0.683663797947916,36.112079488386144
0.1,10,1,0.7073123634360133,0.4409620834464083,34.02353896876702
0.1,10,1,1.1893799758159802,0.5474566794862392,8.628303492874021
0.1,10,1,2.0,0.5173406603307071,0.0
0.1,10,2,1.9738907308664003e-07,0.020852061065069247,96168.14507288473
0.1,10,2,3.4427002196217603e-07,0.020852061065069247,96168.14507288473
0.1,10,2,6.004478675970789e-07,0.020852061065069247,96168.14507288473
0.1,10,2,1.0472525015305896e-06,0.020852061065069247,96168.14507288473
0.1,10,2,1.8265329284140717e-06,0.020852061065069368,67107.54776942666
0.1,10,2,3.1856906846294466e-06,0.020847467500970458,67107.54776942666
0.1,10,2,5.55622347687244e-06,0.02084746750097052,51344.21582878749
0.1,10,2,9.690714630237033e-06,0.020856472213985903,22865.29146921926
